# Lagrange radii [code units]
#1:t 2:r(0.0001) 3:r(0.0003) 4:r(0.0005) 5:r(0.0007) 6:r(0.0009) 7:r(0.001) 8:r(0.003) 9:r(0.005) 10:r(0.007) 11:r(0.009) 12:r(0.01) 13:r(0.03) 14:r(0.05) 15:r(0.07) 16:r(0.09) 17:r(0.1) 18:r(0.2) 19:r(0.3) 20:r(0.4) 21:r(0.5) 22:r(0.6) 23:r(0.7) 24:r(0.8) 25:r(0.9) 26:r(0.99)
1.715960284e+00 1.423898e-03 2.520711e-03 2.544014e-03 2.843195e-03 3.358713e-03 3.740784e-03 5.127391e-03 6.552218e-03 7.711592e-03 8.784204e-03 9.305202e-03 1.967192e-02 3.308342e-02 4.884363e-02 6.763878e-02 8.039618e-02 2.332024e-01 4.751459e-01 7.646609e-01 1.141810e+00 1.634744e+00 2.366845e+00 3.767034e+00 7.440071e+00 6.765707e+01 
1.715974567e+00 2.193212e-04 1.433493e-03 2.193842e-03 2.826619e-03 3.166289e-03 3.481206e-03 5.043394e-03 5.967347e-03 7.408331e-03 8.775805e-03 9.167905e-03 1.970682e-02 3.295372e-02 4.937404e-02 6.774759e-02 7.930006e-02 2.335595e-01 4.719764e-01 7.542836e-01 1.134454e+00 1.652395e+00 2.419453e+00 3.818685e+00 7.602184e+00 7.048475e+01 
1.715986593e+00 8.761212e-04 1.840858e-03 2.037241e-03 2.440371e-03 3.071792e-03 3.085546e-03 4.659059e-03 6.455513e-03 7.629501e-03 8.172705e-03 8.524319e-03 1.929730e-02 3.164197e-02 4.733953e-02 6.620467e-02 7.683760e-02 2.411131e-01 4.699688e-01 7.513148e-01 1.126857e+00 1.637775e+00 2.395658e+00 3.773363e+00 7.795372e+00 7.001582e+01 
1.716000143e+00 1.371593e-03 2.187272e-03 2.608357e-03 2.817703e-03 2.938143e-03 3.015537e-03 4.828459e-03 6.760310e-03 7.680678e-03 8.387092e-03 9.012865e-03 1.914109e-02 3.148619e-02 4.670060e-02 6.657190e-02 7.803126e-02 2.304092e-01 4.660808e-01 7.549848e-01 1.113232e+00 1.636229e+00 2.390449e+00 3.803197e+00 7.534515e+00 7.158160e+01 
1.716014809e+00 1.571156e-03 1.886375e-03 2.377067e-03 2.537250e-03 2.886574e-03 2.907663e-03 5.103204e-03 6.515726e-03 7.484811e-03 8.475346e-03 8.887081e-03 1.907535e-02 2.973881e-02 4.553291e-02 6.754465e-02 7.874846e-02 2.377294e-01 4.726823e-01 7.486561e-01 1.117014e+00 1.621343e+00 2.390530e+00 3.679494e+00 7.637630e+00 6.675672e+01 
1.716027399e+00 2.665228e-04 2.283785e-03 2.635897e-03 2.754300e-03 2.926359e-03 3.040265e-03 5.315982e-03 6.794923e-03 8.072072e-03 9.092300e-03 9.356996e-03 2.011778e-02 3.330771e-02 5.005382e-02 6.852828e-02 7.846978e-02 2.324852e-01 4.730301e-01 7.605543e-01 1.120150e+00 1.634768e+00 2.368618e+00 3.704762e+00 7.600897e+00 6.674150e+01 
1.716038165e+00 1.497238e-03 2.388000e-03 2.719422e-03 3.037495e-03 3.268058e-03 3.511438e-03 5.927818e-03 7.419088e-03 8.198612e-03 8.995308e-03 9.724430e-03 1.983747e-02 3.216326e-02 5.011460e-02 6.854041e-02 8.012110e-02 2.404093e-01 4.759271e-01 7.503314e-01 1.109621e+00 1.625550e+00 2.388902e+00 3.726736e+00 7.589246e+00 7.090210e+01 
1.716053603e+00 4.814356e-04 2.296317e-03 2.482389e-03 3.044973e-03 3.323813e-03 3.629598e-03 6.475680e-03 7.522606e-03 8.478294e-03 9.749235e-03 9.995181e-03 2.022333e-02 3.169210e-02 5.016943e-02 6.989182e-02 7.922582e-02 2.372873e-01 4.740043e-01 7.505750e-01 1.117452e+00 1.608142e+00 2.385950e+00 3.736952e+00 7.622092e+00 7.028308e+01 
1.716066746e+00 2.632698e-03 3.111666e-03 3.332865e-03 3.522506e-03 3.886658e-03 3.975215e-03 6.204519e-03 7.199370e-03 8.051981e-03 9.142183e-03 9.490168e-03 2.029129e-02 3.181013e-02 4.796041e-02 6.837985e-02 7.858261e-02 2.323506e-01 4.670894e-01 7.625565e-01 1.114380e+00 1.621456e+00 2.394443e+00 3.743435e+00 7.554339e+00 7.415556e+01 
1.716085459e+00 1.595088e-03 2.411518e-03 2.638812e-03 3.054917e-03 3.358942e-03 3.476605e-03 5.601263e-03 6.813182e-03 7.767461e-03 8.571524e-03 8.925421e-03 1.960413e-02 3.204232e-02 4.774341e-02 6.704565e-02 7.784320e-02 2.394048e-01 4.640546e-01 7.592682e-01 1.129183e+00 1.652350e+00 2.425118e+00 3.785136e+00 7.646634e+00 7.343079e+01 
1.716101603e+00 1.968745e-03 2.757903e-03 2.959637e-03 3.153463e-03 3.705910e-03 3.835648e-03 5.250166e-03 7.086776e-03 8.035227e-03 8.764562e-03 9.061446e-03 1.956047e-02 3.271413e-02 4.849084e-02 6.787229e-02 7.828284e-02 2.296556e-01 4.683144e-01 7.555606e-01 1.119554e+00 1.607901e+00 2.393013e+00 3.739212e+00 7.616212e+00 6.912498e+01 
1.716119279e+00 2.113288e-03 2.242570e-03 2.550056e-03 3.256028e-03 3.533369e-03 3.659262e-03 5.713152e-03 6.702635e-03 7.469740e-03 8.211616e-03 8.872268e-03 1.851235e-02 3.201880e-02 4.789531e-02 6.813486e-02 7.810274e-02 2.317608e-01 4.688931e-01 7.541804e-01 1.121106e+00 1.630020e+00 2.393809e+00 3.691978e+00 7.597646e+00 7.176566e+01 
1.716132903e+00 1.424518e-03 1.766845e-03 1.934726e-03 2.461825e-03 2.654601e-03 2.906758e-03 4.865783e-03 6.363279e-03 7.443013e-03 8.412164e-03 8.801223e-03 1.993189e-02 3.233971e-02 4.914394e-02 6.974270e-02 8.023571e-02 2.368957e-01 4.717066e-01 7.501653e-01 1.123236e+00 1.634208e+00 2.415327e+00 3.776066e+00 7.742954e+00 6.728018e+01 
1.716141773e+00 2.576995e-03 2.689367e-03 2.790915e-03 3.099380e-03 3.132113e-03 3.320017e-03 5.126718e-03 6.658431e-03 7.728435e-03 8.907334e-03 9.168859e-03 1.883737e-02 3.179479e-02 4.732585e-02 6.886811e-02 7.856902e-02 2.430745e-01 4.730155e-01 7.714912e-01 1.116234e+00 1.612044e+00 2.407059e+00 3.770439e+00 7.636420e+00 7.414321e+01 
1.716157135e+00 7.934975e-04 1.922966e-03 2.698443e-03 2.973833e-03 3.441290e-03 3.468203e-03 5.783104e-03 6.984407e-03 8.001750e-03 9.082598e-03 9.347964e-03 1.964561e-02 3.282090e-02 4.719470e-02 6.727749e-02 7.626823e-02 2.382733e-01 4.742625e-01 7.596520e-01 1.120887e+00 1.648308e+00 2.372281e+00 3.708868e+00 7.580610e+00 6.855284e+01 
1.716174474e+00 5.342160e-04 2.189189e-03 2.799465e-03 3.116048e-03 3.382679e-03 3.588038e-03 6.129776e-03 7.677143e-03 8.576263e-03 9.463979e-03 9.774678e-03 2.016373e-02 3.283020e-02 4.743917e-02 6.678392e-02 7.763561e-02 2.334644e-01 4.744260e-01 7.718894e-01 1.145703e+00 1.655119e+00 2.409470e+00 3.760598e+00 7.525299e+00 6.919772e+01 
1.716196225e+00 2.394226e-03 3.198499e-03 3.750618e-03 3.967858e-03 4.102761e-03 4.184291e-03 6.264399e-03 7.421768e-03 8.049490e-03 9.145027e-03 9.599354e-03 2.003041e-02 3.409493e-02 4.854574e-02 6.744628e-02 7.773003e-02 2.381366e-01 4.700320e-01 7.590391e-01 1.124823e+00 1.628737e+00 2.388120e+00 3.782095e+00 7.521851e+00 6.885642e+01 
1.716215579e+00 6.404186e-04 2.827050e-03 3.100507e-03 3.278099e-03 3.437219e-03 3.447786e-03 6.252278e-03 7.420910e-03 8.466001e-03 9.296439e-03 9.614799e-03 1.925272e-02 3.260462e-02 4.741502e-02 6.864188e-02 7.787796e-02 2.421575e-01 4.728616e-01 7.514621e-01 1.135391e+00 1.616993e+00 2.361831e+00 3.730203e+00 7.631460e+00 6.979403e+01 
1.716234062e+00 6.766367e-04 1.654032e-03 2.268826e-03 2.888665e-03 3.147518e-03 3.251877e-03 6.333676e-03 7.432209e-03 8.372459e-03 9.438728e-03 9.704826e-03 1.943435e-02 3.250179e-02 4.884433e-02 6.829719e-02 8.058910e-02 2.345956e-01 4.654593e-01 7.579882e-01 1.129259e+00 1.643143e+00 2.415330e+00 3.724909e+00 7.585580e+00 6.900716e+01 
1.716250998e+00 2.274258e-03 2.909457e-03 3.622053e-03 3.759369e-03 4.248620e-03 4.306504e-03 5.642802e-03 7.129806e-03 8.179698e-03 9.242635e-03 9.565961e-03 2.011719e-02 3.380914e-02 4.860096e-02 6.823433e-02 7.977270e-02 2.359025e-01 4.672689e-01 7.431385e-01 1.118409e+00 1.637941e+00 2.382778e+00 3.771052e+00 7.616753e+00 6.513364e+01 
1.716270105e+00 5.162291e-04 2.490724e-03 2.824824e-03 3.528511e-03 3.982752e-03 4.254099e-03 6.314754e-03 7.578549e-03 8.728572e-03 9.560988e-03 9.978991e-03 1.996751e-02 3.417974e-02 4.864980e-02 6.616516e-02 7.771923e-02 2.312640e-01 4.652650e-01 7.504707e-01 1.126370e+00 1.650319e+00 2.442596e+00 3.766449e+00 7.529811e+00 6.858444e+01 
1.716289964e+00 1.909818e-03 2.344354e-03 3.095461e-03 3.312085e-03 3.530783e-03 3.755240e-03 6.075896e-03 7.188691e-03 8.424178e-03 9.522752e-03 1.005765e-02 2.076195e-02 3.395307e-02 4.927135e-02 6.871342e-02 8.047194e-02 2.379113e-01 4.710529e-01 7.690228e-01 1.147586e+00 1.653833e+00 2.459239e+00 3.857789e+00 7.576712e+00 7.299139e+01 
1.716307994e+00 1.954258e-03 2.629276e-03 3.055993e-03 3.344155e-03 4.184269e-03 4.437482e-03 5.756732e-03 6.779454e-03 7.778828e-03 8.540117e-03 9.071446e-03 2.018144e-02 3.269602e-02 4.705924e-02 6.600157e-02 7.947041e-02 2.394539e-01 4.711841e-01 7.505470e-01 1.132188e+00 1.627706e+00 2.391422e+00 3.756814e+00 7.687226e+00 7.119753e+01 
1.716322740e+00 2.252757e-03 2.677275e-03 2.999888e-03 3.035146e-03 3.111158e-03 3.247100e-03 4.971986e-03 6.334683e-03 7.575379e-03 8.714149e-03 9.158993e-03 2.078828e-02 3.399663e-02 4.881966e-02 6.835122e-02 8.081447e-02 2.404782e-01 4.702346e-01 7.574907e-01 1.125868e+00 1.618863e+00 2.342352e+00 3.747888e+00 7.487757e+00 7.453975e+01 
1.716335550e+00 1.012286e-03 2.614167e-03 3.170663e-03 3.215810e-03 3.341737e-03 3.587461e-03 5.414998e-03 6.765429e-03 7.995098e-03 8.722516e-03 9.150143e-03 2.102312e-02 3.389086e-02 4.816574e-02 6.580785e-02 7.736199e-02 2.414835e-01 4.772228e-01 7.636166e-01 1.138639e+00 1.618931e+00 2.403785e+00 3.773756e+00 7.458417e+00 6.808400e+01 
1.716347415e+00 1.253008e-03 2.454388e-03 3.186693e-03 3.549352e-03 3.986629e-03 4.043588e-03 5.678205e-03 6.529042e-03 7.926837e-03 8.797474e-03 9.315937e-03 2.022790e-02 3.316279e-02 4.738226e-02 6.752285e-02 7.853568e-02 2.288631e-01 4.584279e-01 7.562197e-01 1.129956e+00 1.623029e+00 2.414905e+00 3.683644e+00 7.697132e+00 6.522136e+01 
1.716360532e+00 2.129708e-03 2.542478e-03 2.969686e-03 3.258842e-03 3.555545e-03 3.874896e-03 5.533915e-03 6.532460e-03 7.856611e-03 9.197699e-03 9.516153e-03 2.034633e-02 3.344371e-02 4.723639e-02 6.679576e-02 8.008641e-02 2.361252e-01 4.548939e-01 7.527616e-01 1.136066e+00 1.635047e+00 2.380050e+00 3.723712e+00 7.624030e+00 6.790166e+01 
1.716372257e+00 1.393782e-03 2.721330e-03 3.791007e-03 3.964175e-03 4.040941e-03 4.099289e-03 5.727479e-03 7.052396e-03 8.354701e-03 9.293680e-03 9.912152e-03 2.024093e-02 3.288785e-02 4.624088e-02 6.505081e-02 7.596852e-02 2.302834e-01 4.696919e-01 7.628877e-01 1.119350e+00 1.639415e+00 2.392342e+00 3.707515e+00 7.596000e+00 7.042929e+01 
1.716386968e+00 1.293735e-03 2.688903e-03 2.854478e-03 3.636844e-03 4.025490e-03 4.480690e-03 5.622905e-03 7.489432e-03 8.901207e-03 9.662169e-03 1.008106e-02 2.049236e-02 3.315394e-02 4.754177e-02 6.426624e-02 7.670923e-02 2.398325e-01 4.683806e-01 7.584537e-01 1.138230e+00 1.638256e+00 2.387750e+00 3.717176e+00 7.453874e+00 7.630387e+01 
1.716399271e+00 1.602967e-03 2.657040e-03 2.740675e-03 3.013687e-03 3.192236e-03 3.627482e-03 5.300606e-03 6.508546e-03 7.471891e-03 9.029891e-03 9.437734e-03 2.056303e-02 3.364126e-02 4.934533e-02 6.694425e-02 7.979932e-02 2.417477e-01 4.731012e-01 7.610297e-01 1.133572e+00 1.646372e+00 2.425055e+00 3.842306e+00 7.562232e+00 7.015664e+01 
1.716411642e+00 1.897810e-03 2.403519e-03 2.572833e-03 3.080566e-03 3.201047e-03 3.203568e-03 5.488055e-03 6.323890e-03 8.057038e-03 9.426957e-03 9.927055e-03 2.041627e-02 3.278401e-02 4.842424e-02 6.610209e-02 8.038097e-02 2.423003e-01 4.711301e-01 7.558326e-01 1.146439e+00 1.655380e+00 2.411431e+00 3.765288e+00 7.748548e+00 7.207112e+01 
1.716423235e+00 1.158571e-03 2.213846e-03 2.521770e-03 2.844152e-03 3.179102e-03 3.489848e-03 5.646545e-03 6.727204e-03 8.063814e-03 9.068308e-03 9.684222e-03 2.074549e-02 3.376352e-02 4.790370e-02 6.966307e-02 8.247918e-02 2.406726e-01 4.705947e-01 7.678030e-01 1.143845e+00 1.643635e+00 2.396111e+00 3.767720e+00 7.621965e+00 6.905383e+01 
1.716439124e+00 1.377937e-03 1.848827e-03 2.300861e-03 3.014014e-03 3.529137e-03 3.562097e-03 5.765837e-03 7.097745e-03 8.314077e-03 9.921271e-03 1.039324e-02 2.081033e-02 3.394137e-02 4.961074e-02 7.019450e-02 8.076020e-02 2.370890e-01 4.826309e-01 7.571536e-01 1.135968e+00 1.625758e+00 2.363753e+00 3.825799e+00 7.575810e+00 7.722055e+01 
1.716455469e+00 1.834926e-03 2.165714e-03 2.831563e-03 3.065565e-03 3.709676e-03 3.757374e-03 5.485496e-03 6.990919e-03 8.028742e-03 9.022646e-03 9.416836e-03 2.122637e-02 3.458617e-02 5.003571e-02 6.948892e-02 8.076393e-02 2.416217e-01 4.724386e-01 7.657199e-01 1.125072e+00 1.607793e+00 2.371268e+00 3.815550e+00 7.522322e+00 7.236954e+01 
1.716470348e+00 1.097957e-03 2.103579e-03 2.454932e-03 2.629259e-03 3.066317e-03 3.144289e-03 5.432610e-03 7.118486e-03 8.332788e-03 9.255579e-03 9.970668e-03 2.074792e-02 3.268775e-02 4.748641e-02 6.485041e-02 7.785327e-02 2.368710e-01 4.758578e-01 7.663561e-01 1.118444e+00 1.638857e+00 2.378849e+00 3.705837e+00 7.470795e+00 6.990397e+01 
1.716487132e+00 6.818967e-04 2.160943e-03 2.696137e-03 3.292845e-03 3.774450e-03 3.778039e-03 5.911168e-03 7.618332e-03 9.126825e-03 1.028816e-02 1.077452e-02 2.068970e-02 3.313184e-02 4.805223e-02 6.756490e-02 7.844369e-02 2.364988e-01 4.728001e-01 7.661894e-01 1.144759e+00 1.673521e+00 2.402588e+00 3.870439e+00 7.612788e+00 7.458009e+01 
1.716498708e+00 8.518792e-04 1.096919e-03 3.207518e-03 3.294773e-03 3.534702e-03 3.546396e-03 5.838175e-03 7.289414e-03 8.392990e-03 9.563538e-03 1.034371e-02 2.012893e-02 3.357221e-02 4.868801e-02 6.732661e-02 7.788148e-02 2.339445e-01 4.702207e-01 7.465380e-01 1.113374e+00 1.630827e+00 2.387955e+00 3.748924e+00 7.465609e+00 6.907496e+01 
1.716513085e+00 1.213190e-03 1.749616e-03 2.637459e-03 3.411216e-03 3.651071e-03 3.768055e-03 5.899955e-03 7.305570e-03 8.373226e-03 9.048491e-03 9.609230e-03 2.097977e-02 3.256118e-02 4.781423e-02 6.819735e-02 7.874039e-02 2.342770e-01 4.603135e-01 7.621332e-01 1.137152e+00 1.649717e+00 2.384848e+00 3.727555e+00 7.574573e+00 6.970428e+01 
1.716528245e+00 1.302314e-03 2.640568e-03 3.148846e-03 3.492976e-03 3.858308e-03 4.008195e-03 5.743210e-03 6.963679e-03 8.302340e-03 8.843983e-03 9.520027e-03 2.072225e-02 3.209196e-02 4.652397e-02 6.552109e-02 7.744661e-02 2.357181e-01 4.687471e-01 7.617436e-01 1.138031e+00 1.643131e+00 2.371989e+00 3.757964e+00 7.547263e+00 7.050391e+01 
1.716540664e+00 1.386141e-03 2.273796e-03 2.932287e-03 3.204368e-03 3.381020e-03 3.570015e-03 5.362460e-03 6.747947e-03 8.106835e-03 9.014459e-03 9.435211e-03 2.015460e-02 3.272941e-02 4.620285e-02 6.552520e-02 7.859866e-02 2.329866e-01 4.696659e-01 7.704428e-01 1.150162e+00 1.637806e+00 2.401598e+00 3.812391e+00 7.511266e+00 7.201698e+01 
1.716555991e+00 1.885482e-03 2.241742e-03 2.917116e-03 3.171549e-03 3.391364e-03 3.664600e-03 5.737388e-03 7.008018e-03 8.410134e-03 9.445443e-03 1.017266e-02 2.045428e-02 3.235887e-02 5.006564e-02 6.831911e-02 8.086430e-02 2.369655e-01 4.795155e-01 7.636977e-01 1.144051e+00 1.658416e+00 2.415106e+00 3.847957e+00 7.596848e+00 7.184933e+01 
1.716567258e+00 1.000329e-03 3.228385e-03 3.453068e-03 3.879965e-03 3.938413e-03 4.012066e-03 5.563385e-03 6.919557e-03 8.026023e-03 9.301779e-03 9.921690e-03 2.046703e-02 3.290608e-02 4.856168e-02 6.791219e-02 7.992519e-02 2.423575e-01 4.647073e-01 7.690482e-01 1.128334e+00 1.654434e+00 2.440525e+00 3.766026e+00 7.722320e+00 7.171775e+01 
1.716578477e+00 9.791473e-04 2.670552e-03 2.956789e-03 3.283473e-03 3.743361e-03 3.778553e-03 6.560379e-03 7.502793e-03 8.366282e-03 9.206779e-03 9.926739e-03 2.105932e-02 3.339918e-02 4.887185e-02 7.029877e-02 8.131547e-02 2.406340e-01 4.723441e-01 7.634349e-01 1.139969e+00 1.664526e+00 2.403801e+00 3.849538e+00 7.811819e+00 6.758817e+01 
1.716594243e+00 8.308804e-04 1.364660e-03 2.266898e-03 2.988310e-03 3.518271e-03 3.657752e-03 5.736645e-03 7.128876e-03 8.274677e-03 1.010318e-02 1.068964e-02 2.101625e-02 3.200988e-02 4.865291e-02 6.598035e-02 7.485362e-02 2.387129e-01 4.736523e-01 7.651700e-01 1.137264e+00 1.627867e+00 2.407326e+00 3.811365e+00 7.814435e+00 6.819591e+01 
1.716608916e+00 1.253842e-03 2.392101e-03 3.064622e-03 3.454184e-03 3.582809e-03 3.729064e-03 5.713963e-03 6.728321e-03 7.524696e-03 8.760722e-03 9.304346e-03 1.908722e-02 3.262744e-02 4.818685e-02 6.891764e-02 7.997573e-02 2.431521e-01 4.792430e-01 7.568203e-01 1.148568e+00 1.616495e+00 2.386718e+00 3.800125e+00 7.576951e+00 7.203013e+01 
1.716621517e+00 6.320789e-04 1.705042e-03 2.601589e-03 3.263798e-03 3.619824e-03 3.844044e-03 5.287141e-03 6.902385e-03 7.994699e-03 9.286683e-03 9.531676e-03 2.021891e-02 3.279949e-02 4.795006e-02 6.741009e-02 7.702718e-02 2.426625e-01 4.662616e-01 7.502529e-01 1.134113e+00 1.643493e+00 2.399631e+00 3.791226e+00 7.622030e+00 7.097791e+01 
1.716632128e+00 9.593775e-04 1.462724e-03 2.291785e-03 2.570845e-03 2.911813e-03 2.944982e-03 5.026280e-03 7.150745e-03 7.885860e-03 8.713469e-03 9.419987e-03 2.002131e-02 3.109365e-02 4.561782e-02 6.638133e-02 7.586514e-02 2.337133e-01 4.675440e-01 7.604584e-01 1.134763e+00 1.652628e+00 2.443579e+00 3.757503e+00 7.622065e+00 7.166394e+01 
1.716642049e+00 1.300008e-03 1.583942e-03 2.019200e-03 2.456343e-03 2.930096e-03 3.094399e-03 5.150554e-03 6.689416e-03 8.133088e-03 9.221693e-03 9.650090e-03 1.985938e-02 3.173818e-02 4.777410e-02 6.677236e-02 7.832777e-02 2.323590e-01 4.777291e-01 7.550892e-01 1.131783e+00 1.634036e+00 2.431052e+00 3.823529e+00 7.766925e+00 6.924955e+01 
1.716652072e+00 1.389908e-03 2.805506e-03 2.829040e-03 3.026699e-03 3.247793e-03 3.255573e-03 5.122553e-03 6.940066e-03 8.239560e-03 9.297301e-03 9.912364e-03 1.976304e-02 3.194258e-02 4.803442e-02 6.553793e-02 7.688524e-02 2.419862e-01 4.771126e-01 7.517151e-01 1.123527e+00 1.608791e+00 2.414721e+00 3.751079e+00 7.646568e+00 7.188687e+01 
1.716663948e+00 1.524808e-03 2.510981e-03 2.653172e-03 3.311683e-03 3.854807e-03 3.944269e-03 5.559046e-03 6.992767e-03 8.359857e-03 9.390471e-03 9.798572e-03 1.990819e-02 3.043198e-02 4.513185e-02 6.514441e-02 7.666345e-02 2.330538e-01 4.664710e-01 7.534002e-01 1.132671e+00 1.636502e+00 2.390126e+00 3.694251e+00 7.503386e+00 6.781865e+01 
1.716673212e+00 1.309287e-03 1.968183e-03 2.501154e-03 2.813246e-03 3.154361e-03 3.237199e-03 5.346393e-03 7.069110e-03 7.951260e-03 8.975439e-03 9.445697e-03 1.967823e-02 3.062705e-02 4.784422e-02 6.540685e-02 7.552017e-02 2.394358e-01 4.708184e-01 7.639439e-01 1.135976e+00 1.627648e+00 2.406921e+00 3.782190e+00 7.615473e+00 6.978976e+01 
1.716689638e+00 8.403809e-04 1.446111e-03 2.190748e-03 2.377611e-03 3.659436e-03 3.671083e-03 5.822915e-03 7.411082e-03 8.364080e-03 9.578543e-03 9.984162e-03 1.975417e-02 3.107635e-02 4.812361e-02 6.679264e-02 7.935036e-02 2.325537e-01 4.632000e-01 7.453203e-01 1.111935e+00 1.629558e+00 2.395426e+00 3.743144e+00 7.717217e+00 7.526781e+01 
1.716702635e+00 1.014936e-03 2.831307e-03 3.277981e-03 3.509044e-03 3.751897e-03 3.925966e-03 5.767511e-03 7.283006e-03 8.657810e-03 9.790509e-03 1.021771e-02 2.017310e-02 3.175570e-02 4.733003e-02 6.644303e-02 7.785580e-02 2.406515e-01 4.808498e-01 7.495540e-01 1.122250e+00 1.639534e+00 2.398419e+00 3.732649e+00 7.621052e+00 7.040946e+01 
1.716713675e+00 1.591604e-03 2.291084e-03 3.048999e-03 3.164753e-03 3.426438e-03 3.509041e-03 5.423466e-03 6.652278e-03 7.371935e-03 8.466027e-03 8.978572e-03 1.951737e-02 3.003028e-02 4.770771e-02 6.755092e-02 8.047080e-02 2.447581e-01 4.729296e-01 7.565772e-01 1.123324e+00 1.631860e+00 2.377441e+00 3.761916e+00 7.458103e+00 6.954908e+01 
1.716727916e+00 8.065416e-04 2.612957e-03 3.060066e-03 3.362384e-03 3.839583e-03 4.064322e-03 5.759710e-03 6.710222e-03 7.517908e-03 8.352042e-03 8.817924e-03 1.936437e-02 3.151006e-02 4.861188e-02 6.844025e-02 7.976504e-02 2.348838e-01 4.723843e-01 7.685686e-01 1.139881e+00 1.627966e+00 2.414754e+00 3.764126e+00 7.773318e+00 7.193796e+01 
1.716740903e+00 1.103994e-03 1.948212e-03 2.730428e-03 3.058439e-03 3.216452e-03 3.223649e-03 5.312448e-03 6.471559e-03 8.051866e-03 8.981708e-03 9.272118e-03 1.981954e-02 3.075358e-02 4.750615e-02 6.770723e-02 8.211300e-02 2.372651e-01 4.679239e-01 7.711267e-01 1.114166e+00 1.639179e+00 2.402822e+00 3.754776e+00 7.550581e+00 6.591873e+01 
1.716753461e+00 8.126900e-04 1.780042e-03 1.906177e-03 2.350769e-03 2.634376e-03 2.659863e-03 4.661860e-03 6.660404e-03 8.218735e-03 8.992777e-03 9.733473e-03 2.059899e-02 3.256850e-02 4.802731e-02 6.943065e-02 8.081575e-02 2.377537e-01 4.836858e-01 7.711713e-01 1.132337e+00 1.658334e+00 2.426776e+00 3.840439e+00 7.719918e+00 7.008406e+01 
1.716765698e+00 1.368388e-03 2.203938e-03 2.374146e-03 2.548031e-03 3.022213e-03 3.043434e-03 5.488184e-03 7.063845e-03 8.721142e-03 9.748007e-03 1.055742e-02 1.970261e-02 3.160922e-02 4.962414e-02 6.852973e-02 7.959406e-02 2.330990e-01 4.824078e-01 7.828557e-01 1.130199e+00 1.643864e+00 2.397245e+00 3.789568e+00 7.643506e+00 7.425632e+01 
1.716779273e+00 1.247027e-03 2.235832e-03 2.385396e-03 2.480249e-03 2.752918e-03 2.813475e-03 5.289584e-03 6.608221e-03 7.794099e-03 8.785046e-03 9.289680e-03 1.939546e-02 3.142736e-02 4.853656e-02 6.797463e-02 7.908079e-02 2.384303e-01 4.702319e-01 7.671857e-01 1.128965e+00 1.634022e+00 2.419012e+00 3.784629e+00 7.661502e+00 7.338644e+01 
1.716796278e+00 3.186189e-04 1.829268e-03 2.241040e-03 2.353964e-03 2.836035e-03 2.926651e-03 4.910723e-03 6.208969e-03 7.795675e-03 9.149851e-03 9.678770e-03 1.959521e-02 3.250248e-02 4.825983e-02 6.818655e-02 7.902292e-02 2.396760e-01 4.770401e-01 7.755732e-01 1.127149e+00 1.619337e+00 2.419473e+00 3.761448e+00 7.838354e+00 6.560227e+01 
1.716808920e+00 7.976680e-04 1.520946e-03 2.099641e-03 2.837423e-03 3.013989e-03 3.190639e-03 5.018012e-03 6.388688e-03 7.687146e-03 9.018220e-03 9.396086e-03 2.012671e-02 3.161932e-02 4.704328e-02 6.893116e-02 8.029096e-02 2.313588e-01 4.651717e-01 7.647626e-01 1.128488e+00 1.652607e+00 2.421995e+00 3.812027e+00 7.551892e+00 6.574952e+01 
1.716820678e+00 2.571471e-03 2.685127e-03 3.267685e-03 3.354469e-03 3.730325e-03 3.785442e-03 5.474082e-03 7.118992e-03 8.449547e-03 9.628868e-03 1.001128e-02 1.966454e-02 3.168486e-02 4.858375e-02 6.857643e-02 8.061364e-02 2.437365e-01 4.701064e-01 7.613593e-01 1.135776e+00 1.635056e+00 2.409931e+00 3.772085e+00 7.597522e+00 6.834229e+01 
1.716831910e+00 1.163779e-03 2.691776e-03 2.857584e-03 3.152075e-03 3.355784e-03 3.365446e-03 5.372810e-03 6.852522e-03 8.148576e-03 9.577987e-03 9.736681e-03 1.933749e-02 3.167260e-02 4.705450e-02 6.712475e-02 7.983463e-02 2.395910e-01 4.709783e-01 7.634972e-01 1.137244e+00 1.642696e+00 2.392415e+00 3.816289e+00 7.747108e+00 6.840301e+01 
1.716844937e+00 1.623792e-03 2.258535e-03 2.499205e-03 2.904522e-03 2.980676e-03 3.350378e-03 5.166749e-03 6.793229e-03 7.712789e-03 8.991470e-03 9.704174e-03 2.014321e-02 3.145729e-02 4.685651e-02 6.523803e-02 7.703766e-02 2.343322e-01 4.724356e-01 7.541878e-01 1.120636e+00 1.668981e+00 2.431578e+00 3.798670e+00 7.691107e+00 6.865676e+01 
1.716856851e+00 8.873495e-04 1.962699e-03 2.153203e-03 2.234063e-03 2.379123e-03 2.732466e-03 4.829332e-03 5.928153e-03 6.980796e-03 8.471981e-03 8.995424e-03 1.932384e-02 3.117148e-02 4.782890e-02 6.708148e-02 7.998930e-02 2.387436e-01 4.688167e-01 7.539831e-01 1.114872e+00 1.644099e+00 2.391282e+00 3.698455e+00 7.501162e+00 6.713524e+01 
