#1:tcount #2:t #3:m #4:r #5:vr #6:vt #7:r_peri #8:r_apo #9:Rtidal #10:phi_rtidal #11:phi_zero #12:E #13:J #14:id #15:binflag #16:m0[MSUN] #17:m1[MSUN] #18:id0 #19:id1 #20:a #21:e #22:startype #23:bin_startype0 #24:bin_startype1 #25:rad0 #26:rad1 #27:tb #28:lum0 #29:lum1 #30:massc0 #31:massc1 #32:radc0 #33:radc1 #34:menv0 #35:menv1 #36:renv0 #37:renv1 #38:tms0 #39:tms1 #40:dmdt0 #41:dmdt1 #42:radrol0 #43:radrol1 #44:ospin0 #45:ospin1 #46:B0 #47:B1 #48:formation0 #49:formation1 #50:bacc0 #51:bacc1 #52:tacc0 $53:tacc1 #54:mass0_0 #55:mass0_1 #56:epoch0 #57:epoch1 #58:bhspin #59:bhspin1 #60:bhspin2 #61:ospin #62:B #63:formation
729 0.0023046523 0.68102237 1.4004193 0.91050711 1.1263882 1.4004193 1.4004193 998744.52 -9.9739099e-07 -2.0802479 0.39737622 1.5774157 76874 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2.20651 0 0
736 0.0023217334 0.18876575 0.41050373 0.5326959 2.5515541 0.41050373 0.41050373 998739.92 -9.973818e-07 -2.0562373 2.0185724 1.0474225 0 1 0.085510731 0.033922335 22085 102245 0.0031441099 0 na 0 0 0.150173 0.204379 0.186326 0.000830123 9.43224e-06 0 0 0 0 0.0427554 0.0169612 0.0976122 0.132846 3.11983e+06 1.98229e+07 1.4293e-24 -1.4293e-24 0.482408 1.00001 12316.4 12316.4 0 0 0 0 0 0 0 0 0.0855107 0.0339223 1.16322e-07 -1.95496e-07 na 0 0 na na na
742 0.00233107 0.97891747 0.18291818 0.79533853 1.7590465 0.1460585 4.3181521 998737.68 -9.9737732e-07 -2.1068824 0.11185775 0.32176158 97268 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 25.8793 0 0
751 0.0023513601 0.22340399 0.083654439 0.29604372 2.0087476 0.078217849 1.7165732 998731.46 -9.9736491e-07 -2.0574146 0.085196155 0.16804065 69486 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.000831954 0 0
755 0.0023618412 1.5431682 0.046553277 -0.29005422 2.0425673 0.012995397 1.8018859 998729.32 -9.9736063e-07 -2.0766374 0.08173851 0.095088202 72214 0 0 0 0 0 0 0 1 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 594.618 0 0
800 0.0024485368 0.54885266 0.073911689 0.77981285 2.0296697 0.073911689 0.073911689 998710.66 -9.9732336e-07 -2.1182924 0.35785019 0.15001632 36038 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.485822 0 0
800 0.0024485368 0.21180731 0.87077554 -1.0688589 0.88220322 0.33928239 3.3788772 998710.66 -9.9732336e-07 -2.1182924 0.037030628 0.76820099 95149 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.000575033 0 0
806 0.0024591147 1.1702288 1.0950173 -0.19313689 2.7607505 1.0950173 1.0950173 998706.51 -9.9731507e-07 -2.1797707 3.0414766 3.0230696 88507 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 86.975 0 0
810 0.0024641147 0.50610014 0.09406688 1.0675957 1.6690162 0.092863892 2.6014874 998701.8 -9.9730568e-07 -2.1259912 0.023223573 0.15699915 89542 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.273267 0 0
820 0.0024803968 0.45004681 0.15372901 -1.6286431 2.0470356 0.15372901 0.15372901 998697.32 -9.9729674e-07 -2.1410188 1.6045613 0.31468875 7581 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.118422 0 0
821 0.0024823098 0.59737419 0.4569836 -1.5713382 0.61876315 0.4569836 0.4569836 998695.7 -9.972935e-07 -2.1094787 0.11942106 0.28276461 0 1 0.23457975 0.14338199 63976 106565 0.54764279 0.5385625 na 0 0 0.240045 0.164374 240.776 0.0126563 0.0044472 0 0 0 0 0.11729 0.071691 0.156029 0.106843 413689 1.10984e+06 -0 0 0.0104683 0.00897413 0.0297005 0.000918758 0 0 0 0 0 0 0 0 0.23458 0.143382 0 0 na 0 0 na na na
826 0.0024960151 0.78389782 0.10072276 3.3017434 2.2083636 0.10072276 0.10072276 998691.75 -9.9728561e-07 -2.0934881 5.9325908 0.22243248 15256 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 5.79934 0 0
827 0.0024973474 0.32660298 0.25144398 0.091381878 1.9029954 0.25133317 2.2382152 998688.6 -9.9727932e-07 -2.2791398 0.19658501 0.47849675 81595 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0120405 0 0
833 0.0025089609 0.51196501 0.03435909 1.805892 1.5660756 0.032270395 0.84469345 998685.9 -9.9727393e-07 -2.237995 0.67040504 0.053808932 18487 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.296588 0 0
836 0.0025148045 0.24154785 90.679608 0.20933379 0.00068279946 0.013997961 174.18123 998683.28 -9.9726868e-07 -2.2241208 0.010926349 0.061915987 76637 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00143344 0 0
839 0.0025191305 0.87803615 0.22968385 1.6950427 0.72543391 0.027109165 0.53438736 998681.62 -9.9726537e-07 -2.0948723 0.0434992 0.16662046 19151 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 12.4794 0 0
840 0.0025213187 0.31024078 0.50740619 -0.15831158 1.865159 0.50740619 0.50740619 998678.35 -9.9725884e-07 -2.0851963 0.50250367 0.94639325 31203 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00835922 0 0
843 0.0025260952 0.40150647 0.086993759 1.1157004 2.7228804 0.086993759 0.086993759 998676.39 -9.9725493e-07 -2.2797582 2.3371162 0.2368736 100662 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0524408 0 0
850 0.0025392519 0.23303548 0.080784178 1.9298485 2.2573369 0.080784178 0.080784178 998673.25 -9.9724866e-07 -2.0859477 2.4272605 0.1823571 1589 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00111593 0 0
853 0.0025459103 0.17424194 0.29560878 -0.62085713 1.7006531 0.29560878 0.29560878 998671.02 -9.972442e-07 -1.965953 0.10857272 0.50272799 37591 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.000139798 0 0
856 0.0025508566 0.2588916 0.12422704 1.2586194 1.480933 0.11327017 0.75518326 998669.75 -9.9724167e-07 -2.0057608 0.028790825 0.18397193 17719 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00233007 0 0
865 0.0025652835 0.16758543 0.083662664 -1.691935 1.2361596 0.066749663 0.56172903 998666.59 -9.9723536e-07 -2.1051639 0.20385395 0.1034204 23665 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00010172 0 0
869 0.0025751101 0.13916258 0.13989568 1.8538813 0.63725004 0.10370572 0.44048417 998664.46 -9.9723111e-07 -2.0663837 0.081886983 0.089148528 2234 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2.23107e-05 0 0
879 0.0025957224 0.28850833 0.30355269 0.11666204 2.3234146 0.30355269 0.30355269 998660.59 -9.9722337e-07 -2.1161941 1.1873846 0.70527877 11792 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00499845 0 0
881 0.0026009472 0.18317269 0.087310667 -1.2039907 1.6548782 0.08376607 3.1866703 998658.67 -9.9721955e-07 -2.0889537 0.11410587 0.14448852 50323 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.000210238 0 0
892 0.002623349 0.2027285 0.18895545 0.94868462 1.6230633 0.14557233 1.2185512 998654.21 -9.9721064e-07 -2.127827 0.035671098 0.30668665 11476 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.000425056 0 0
893 0.0026264437 0.18349935 0.4853834 0.17861174 1.6902906 0.48530001 1.1897712 998653.21 -9.9720864e-07 -2.1204039 0.16568986 0.82043899 67234 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.000213318 0 0
895 0.0026309231 0.29872105 0.11583817 -0.92934112 3.4512453 0.11583817 0.11583817 998651.57 -9.9720537e-07 -2.1224426 4.4919328 0.39978593 12062 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0063931 0 0
896 0.0026335505 0.1305554 0.10623606 0.5920535 2.0086385 0.09377655 1.672076 998650.31 -9.9720285e-07 -2.2262707 0.2462292 0.21338984 73802 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 1.32484e-05 0 0
896 0.0026335505 0.154832 0.18531446 -0.61854584 1.7848436 0.18128834 1.1518619 998650.31 -9.9720285e-07 -2.2262707 0.036393768 0.33075733 73549 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 5.33075e-05 0 0
897 0.0026360596 0.2980157 0.41028086 -1.5298894 0.78265481 0.14946438 1.3039094 998648.91 -9.9720005e-07 -2.2022936 0.10759819 0.32110829 52566 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00628699 0 0
902 0.0026475068 0.29535729 1.0780988 0.52172871 1.4391674 1.0780988 1.0780988 998646 -9.9719424e-07 -2.1881921 0.37654256 1.5515647 0 1 0.14712955 0.039744537 85783 108777 0.16006502 0.88788776 na 0 0 0.168102 0.193868 54.1079 0.00475038 2.18542e-05 0 0 0 0 0.0735648 0.0198723 0.109266 0.126014 1.05403e+06 1.44406e+07 0 -0 0.0881072 0.183926 0.00109951 3.26556e-07 0 0 0 0 0 0 0 0 0.14713 0.0397445 0 0 na 0 0 na na na
907 0.0026581043 0.57290427 0.10697205 0.75096445 1.8736048 0.10524681 1.4654684 998643.09 -9.9718842e-07 -2.2291334 0.084951274 0.20042335 47159 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.657863 0 0
907 0.0026581043 0.43600456 0.5543997 1.4174179 1.0648258 0.5543997 0.5543997 998643.09 -9.9718842e-07 -2.2291334 0.37641451 0.59033911 0 1 0.16459934 0.111263 71444 107308 0.76623077 0.97924432 na 0 0 0.184558 0.137556 466.427 0.00622484 0.00213525 0 0 0 0 0.0822997 0.0556315 0.119963 0.0894117 842133 1.84292e+06 -0 0 0.130648 0.116441 0.00241091 0.000150705 0 0 0 0 0 0 0 0 0.164599 0.111263 0 0 na 0 0 na na na
908 0.002660585 0.66288153 0.205087 -0.61920438 1.9925127 0.20331307 0.8935365 998639.33 -9.9718093e-07 -2.172591 0.47022694 0.40863846 11021 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 1.82925 0 0
918 0.0026816478 0.14704874 0.092125576 -0.56483265 3.3855493 0.092125576 0.092125576 998633.44 -9.9716915e-07 -2.108437 3.9029192 0.31189568 15581 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 3.49892e-05 0 0
931 0.0027045036 0.24180972 0.0259324 -1.6160046 1.5087067 0.02448639 2.9166588 998628.92 -9.9716014e-07 -2.140913 0.30708866 0.039124385 89186 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00144433 0 0
946 0.0027285842 0.14359789 0.065950087 0.56434466 2.1098028 0.057456743 1.2767615 998623.77 -9.9714984e-07 -2.1196326 0.35603361 0.13914168 71431 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2.88233e-05 0 0
951 0.0027358628 0.3668846 0.044635084 0.44282564 2.2485317 0.044635084 0.044635084 998622.05 -9.9714642e-07 -2.0880159 0.56166144 0.1003634 1785 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0275582 0 0
961 0.0027483378 0.29076202 0.045887556 -0.20719771 2.435532 0.045437873 1.1387782 998618.72 -9.9713976e-07 -2.2539164 0.79769949 0.11176061 74898 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00528112 0 0
976 0.0027685861 0.88552479 0.099746124 0.3231445 3.0245879 0.099746124 0.099746124 998613.66 -9.9712967e-07 -2.0853406 2.6625197 0.30169092 25952 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 13.212 0 0
992 0.0027891038 0.34498092 0.037721866 0.17141444 2.0887432 0.030883294 1.4215122 998607.09 -9.9711654e-07 -2.090496 0.11792761 0.07879129 34208 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0177732 0 0
996 0.0027955506 0.16729023 0.46519438 -1.1853805 1.1250066 0.38010438 1.5716006 998604.84 -9.9711205e-07 -2.267737 0.047219218 0.52334676 87446 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.000100267 0 0
1011 0.0028183731 0.3026706 0.065627299 0.45598848 2.1448486 0.041227158 1.2320879 998600.15 -9.9710267e-07 -2.1514566 0.37355489 0.14076062 8445 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00701639 0 0
1011 0.0028183731 0.87583656 0.071433191 0.86302475 1.8212639 0.059575402 3.8526967 998600.15 -9.9710267e-07 -2.1514566 0.015052759 0.13009869 86804 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 12.2708 0 0
1013 0.0028219052 0.75908734 0.037900979 -1.9932422 0.62059151 0.0022583847 3.4125284 998595.12 -9.9709264e-07 -2.1938856 0.057123193 0.023521025 68635 1 0.31598882 0.16428967 68635 107040 0.048413063 0.76313798 na 0 0 0.295481 0.184278 5.6142 0.0211872 0.00619797 0 0 0 0 0.315989 0.0821448 0.295481 0.119781 224481 845312 -0 0 0.274609 0.230778 0.248645 0.00237923 0 0 0 0 0 0 0 0 0.315989 0.16429 0 0 na 0 0 na na na
1015 0.0028257523 0.88119162 0.06197259 -2.0136375 1.6535425 0.056353038 1.7217262 998592.27 -9.9708693e-07 -2.176897 1.3359872 0.10247431 72038 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 12.7838 0 0
1032 0.0028580547 0.13403147 0.10189124 -1.8268249 0.80498668 0.021219687 1.8583294 998582.94 -9.9706831e-07 -2.1660467 0.041327626 0.082021094 43389 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 1.64181e-05 0 0
1041 0.0028709789 0.22887231 30.953868 -0.28035713 0.0087240789 0.059113154 40.738824 998579.76 -9.9706195e-07 -2.1178164 0.007171043 0.27004399 55580 1 0.1127714 0.032037292 55580 105729 0.67313758 0.51551994 na 0 0 0.13694 0.208311 530.089 0.00222937 6.94347e-06 0 0 0 0 0.0563857 0.0160186 0.0890112 0.135402 1.79396e+06 2.22243e+07 0 -0 0.00398517 0.0107288 0.000168217 3.50886e-07 0 0 0 0 0 0 0 0 0.112771 0.0320373 0 0 na 0 0 na na na
1044 0.0028738319 0.13757336 0.13891251 0.53189093 1.8665483 0.13737182 5.1645758 998578.53 -9.970595e-07 -2.1515711 0.041166502 0.25928691 97201 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2.03139e-05 0 0
1050 0.0028846638 0.23812442 0.04181882 1.5674019 1.5044008 0.041772704 0.64010738 998576.26 -9.9705498e-07 -2.2588334 0.22057424 0.062912268 14031 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00129741 0 0
1050 0.0028846638 1.0065659 0.8496634 -0.27876582 1.3681261 0.84964096 3.3874955 998576.26 -9.9705498e-07 -2.2588334 0.041999144 1.1624466 93322 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 31.2027 0 0
1052 0.0028865284 0.28897018 0.19607273 0.56410999 1.791191 0.18936324 1.8492091 998571.52 -9.9704551e-07 -2.0755756 0.06480267 0.3512037 79167 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00505529 0 0
1054 0.0028920232 0.26552131 0.19473008 2.6243389 2.4185454 0.19473008 0.19473008 998569.73 -9.9704194e-07 -2.415801 4.6486251 0.47096355 100051 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.00278327 0 0
1054 0.0028920232 0.37285051 0.19473008 -0.54727891 2.0163333 0.19473008 0.19473008 998569.73 -9.9704194e-07 -2.415801 0.46292391 0.39264075 440 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0309175 0 0
1054 0.0028920232 0.69653832 0.42481305 -0.041292205 1.6706635 0.41139636 2.7359822 998569.73 -9.9704194e-07 -2.415801 0.053308612 0.70971968 93259 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 2.57894 0 0
1055 0.002894515 5.6898138 0.015652439 -1.8256304 1.1756726 0.010201483 1.74446 998564.77 -9.9703203e-07 -2.2878352 0.07292159 0.018402143 33558 0 0 0 0 0 0 0 1 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 9365.86 0 0
1059 0.0028990122 0.40263786 0.17089592 0.57443855 1.8423529 0.14854029 1.1495392 998544.63 -9.9699182e-07 -2.1328717 0.096712045 0.31485058 29741 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0535047 0 0
1066 0.0029087725 0.26332857 0.060082061 -1.0106469 1.7692752 0.05538753 0.75340292 998541.6 -9.9698577e-07 -2.1507233 0.015418281 0.1063017 238 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0026256 0 0
1069 0.0029125545 0.43661119 0.18043311 -1.6188017 0.9294088 0.083504428 2.5687515 998539.74 -9.9698204e-07 -2.164929 0.0039056624 0.16769612 95999 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.0953921 0 0
1070 0.0029140807 0.83259229 0.37351246 1.1494804 1.2354456 0.049243598 1.2003071 998538.03 -9.9697864e-07 -2.1666887 0.013112709 0.46145434 74443 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 8.72485 0 0
1071 0.0029159396 0.48469662 0.036385207 -0.20653309 2.1013344 0.018577166 1.1835925 998534.95 -9.9697248e-07 -2.3909444 0.013643504 0.076457486 59231 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 0.200933 0 0
1078 0.0029286127 1.2133396 0.082183768 -0.46961364 2.1295045 0.015815188 0.78399916 998531.16 -9.9696492e-07 -2.1116952 0.39592353 0.1750107 37652 0 0 0 0 0 0 0 1 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 111.754 0 0
1078 0.0029286127 0.81676504 0.31417164 0.79874047 1.9152937 0.31417164 0.31417164 998531.16 -9.9696492e-07 -2.1116952 0.64600616 0.60173095 60052 0 0 0 0 0 0 0 0 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 7.66321 0 0
1080 0.0029319367 1.5185653 0.16780965 -3.2243322 1.3323698 0.16780965 0.16780965 998523.38 -9.9694938e-07 -2.0546469 4.3216196 0.2235845 20657 0 0 0 0 0 0 0 1 na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na 0 na na 533.042 0 0
